ProblemId,ProblemName,conv0,it0,conv1,it1,relation,isEffective,problem_id,id,size,split,path,rows,cols,nonzeros,posdef,nsym,psym,density,avg_nnz,max_nnz,std_nnz,avg_row_block_count,std_row_block_count,min_row_block_count,max_row_block_count,avg_row_block_size,std_row_block_size,min_row_block_size,max_row_block_size,block_count,nonzeros_relative,avg_nnz_relative,max_nnz_relative,std_nnz_relative,avg_row_block_count_relative,std_row_block_count_relative,min_row_block_count_relative,max_row_block_count_relative,avg_row_block_size_relative,std_row_block_size_relative,min_row_block_size_relative,max_row_block_size_relative,block_count_relative
237-1938-779,HB/psmigr_3,1,21,0,0,0.0,0,237-1938-779,237,1938,779,/home/anna/.ssgetpy/MM/HB/psmigr_3/psmigr_3.mtx,1938,1938,205450,False,0.0,0.4972360488027791,0.0547014199737795,106.01135190918473,874,103.88112339030008,74.68059855521156,60.5312024140377,2,381,1.4195300246664502,1.455632416925205,1,88,144731,106.01135190918473,0.05470141997377953,0.45098039215686275,0.05360223085154803,0.03853488057544456,0.031233850574838854,0.0010319917440660474,0.19659442724458204,0.0007324716329548247,0.0007511003183308592,0.0005159958720330237,0.04540763673890609,74.68059855521156
27-135-11,HB/bcsstk05,1,132,1,69,1.91304347826087,1,27-135-11,27,135,11,/home/anna/.ssgetpy/MM/HB/bcsstk05/bcsstk05.mtx,135,135,2085,True,1.0,1.0,0.1144032921810699,15.444444444444445,21,5.180685878611008,4.185185185185185,1.4256132413297076,1,8,3.690265486725664,2.5280012252772988,1,10,565,15.444444444444445,0.11440329218106995,0.15555555555555556,0.03837545095267414,0.031001371742112482,0.010560098083923759,0.007407407407407408,0.05925925925925926,0.027335299901671585,0.018725935002054064,0.007407407407407408,0.07407407407407407,4.185185185185185
1551-1476-2476,Schenk_IBMNA/c-32,1,131,1,51,2.56862745098039,1,1551-1476-2476,1551,1476,2476,/home/anna/.ssgetpy/MM/Schenk_IBMNA/c-32/c-32.mtx,1476,1476,1476,False,1.0,1.0,0.0006775067750677,1.0,1,0.0,1.0,0.0,1,1,1.0,0.0,1,1,1476,1.0,0.0006775067750677507,0.0006775067750677507,0.0,0.0006775067750677507,0.0,0.0006775067750677507,0.0006775067750677507,0.0006775067750677507,0.0,0.0006775067750677507,0.0006775067750677507,1.0
412-1840-788,FIDAP/ex14,1,197,0,53,3.71698113207547,0,412-1840-788,412,1840,788,/home/anna/.ssgetpy/MM/FIDAP/ex14/ex14.mtx,1840,1840,36304,False,1.0,1.0,0.0107230623818525,19.730434782608697,37,7.7994668035488,11.64945652173913,6.542540535690485,1,25,1.6936785630977371,1.4343367215887808,1,10,21435,19.730434782608697,0.010723062381852553,0.02010869565217391,0.004238840654102609,0.006331226370510397,0.0035557285520056983,0.0005434782608695652,0.01358695652173913,0.0009204774799444224,0.0007795308269504243,0.0005434782608695652,0.005434782608695652,11.64945652173913
1404-1764-6525,MathWorks/Kaufhold,1,288,1,62,4.64516129032258,1,1404-1764-6525,1404,1764,6525,/home/anna/.ssgetpy/MM/MathWorks/Kaufhold/Kaufhold.mtx,1764,1764,8356,False,0.5618932038834952,0.7733616504854369,0.0026853522966253,4.736961451247166,19,2.177230932031284,4.128684807256236,1.7975462849910933,1,15,1.1473293972264176,0.3798645409170416,1,4,7283,4.736961451247166,0.0026853522966253773,0.010770975056689343,0.0012342578979769184,0.002340524267152061,0.0010190171683622977,0.0005668934240362812,0.008503401360544218,0.0006504134904911664,0.00021534271027043173,0.0005668934240362812,0.0022675736961451248,4.128684807256236
1506-105-15,Pajek/Journals,1,80,1,54,1.48148148148148,0,1506-105-15,1506,105,15,/home/anna/.ssgetpy/MM/Pajek/Journals/Journals.mtx,105,105,8231,True,1.0,1.0,0.7465759637188208,78.39047619047619,105,20.390705276620636,14.228571428571428,7.449202121361586,1,27,5.509370816599732,9.794316058165265,1,105,1494,78.39047619047619,0.7465759637188208,1.0,0.19419719311067274,0.13551020408163264,0.07094478210820558,0.009523809523809525,0.2571428571428571,0.05247019825333078,0.0932792005539549,0.009523809523809525,1.0,14.228571428571428
539-1854-169,Hamm/add20,1,238,1,133,1.78947368421053,1,539-1854-169,539,1854,169,/home/anna/.ssgetpy/MM/Hamm/add20/add20.mtx,1854,1854,7326,False,0.5142543859649122,1.0,0.0021313140834302,3.951456310679612,73,4.811642605950783,2.677993527508091,3.779148644153536,1,51,1.4755287009063445,0.5772240995137333,1,5,4965,3.9514563106796117,0.0021313140834302116,0.039374325782092774,0.002595276486489095,0.0014444409533484848,0.0020383757519706236,0.0005393743257820927,0.02750809061488673,0.0007958622982234867,0.00031133985950039555,0.0005393743257820927,0.002696871628910464,2.677993527508091
1640-1945-1691,Bai/tols4000,1,3,1,51,0.0588235294117647,0,1640-1945-1691,1640,1945,1691,/home/anna/.ssgetpy/MM/Bai/tols4000/tols4000.mtx,1945,1945,1945,False,1.0,1.0,0.0005141388174807,1.0,1,0.0,1.0,0.0,1,1,1.0,0.0,1,1,1945,1.0,0.0005141388174807198,0.0005141388174807198,0.0,0.0005141388174807198,0.0,0.0005141388174807198,0.0005141388174807198,0.0005141388174807198,0.0,0.0005141388174807198,0.0005141388174807198,1.0
2750-162-167,VDOL/tumorAntiAngiogenesis_3,1,41,1,52,0.788461538461538,0,2750-162-167,2750,162,167,/home/anna/.ssgetpy/MM/VDOL/tumorAntiAngiogenesis_3/tumorAntiAngiogenesis_3.mtx,162,162,398,False,1.0,1.0,0.0151653711324493,2.45679012345679,160,12.426126779239365,1.4753086419753083,0.4993899646958241,1,2,1.665271966527197,7.198681235956545,1,82,239,2.45679012345679,0.015165371132449321,0.9876543209876543,0.07670448629160101,0.009106843468983385,0.0030826541030606427,0.006172839506172839,0.012345679012345678,0.010279456583501215,0.044436303925657686,0.006172839506172839,0.5061728395061729,1.4753086419753085
1633-1867-617,Bai/rdb3200l,1,94,0,1950,0.0482051282051282,0,1633-1867-617,1633,1867,617,/home/anna/.ssgetpy/MM/Bai/rdb3200l/rdb3200l.mtx,1867,1867,10941,False,0.7943575049592242,1.0,0.0031388342448221,5.860203535083021,6,0.369218055489645,3.8875200856989824,0.3259687206684059,2,4,1.5074400661339211,0.8663911013095199,1,3,7258,5.860203535083021,0.0031388342448221856,0.0032137118371719335,0.0001977600725707793,0.0020822282194424115,0.0001745949226933079,0.0010712372790573112,0.0021424745581146223,0.0008074129973936375,0.0004640552229831387,0.0005356186395286556,0.0016068559185859668,3.8875200856989824
1092-403-318,Sandia/fpga_dcop_38,1,3,1,51,0.0588235294117647,0,1092-403-318,1092,403,318,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_38/fpga_dcop_38.mtx,403,403,805,False,0.0049751243781094,1.0,0.0049566218620889,1.9975186104218363,2,0.0497517063418447,1.0,0.0,1,1,1.9975186104218363,0.0497517063418447,1,2,403,1.9975186104218363,0.004956621862088924,0.004962779156327543,0.00012345336561251787,0.0024813895781637717,0.0,0.0024813895781637717,0.0024813895781637717,0.004956621862088924,0.00012345336561251787,0.0024813895781637717,0.004962779156327543,1.0
2723-233-860,VDOL/reorientation_2,1,43,0,0,0.0,0,2723-233-860,2723,233,860,/home/anna/.ssgetpy/MM/VDOL/reorientation_2/reorientation_2.mtx,233,233,503,False,1.0,1.0,0.009265228683527,2.1587982832618025,229,14.99347116893756,1.2043478260869565,0.4343693688351316,1,4,1.815884476534296,7.990881560667648,1,90,277,2.1587982832618025,0.00926522868352705,0.9828326180257511,0.06434966166925991,0.005168874790072774,0.0018642462181765304,0.004291845493562232,0.017167381974248927,0.007793495607443331,0.03429562901574098,0.004291845493562232,0.38626609442060084,1.1888412017167382
1239-1059-974,GHS_indef/laser,1,3,0,0,0.0,0,1239-1059-974,1239,1059,974,/home/anna/.ssgetpy/MM/GHS_indef/laser/laser.mtx,1059,1059,1060,False,1.0,1.0,0.000945178741325,1.0009442870632672,2,0.1681602725795026,1.029126213592233,0.1681602725795026,1,2,1.0,0.0,1,1,1060,1.0009442870632672,0.0009451787413250871,0.0018885741265344666,0.00015879156995231598,0.0009717905699643371,0.00015879156995231598,0.0009442870632672333,0.0018885741265344666,0.0009442870632672333,0.0,0.0009442870632672333,0.0009442870632672333,1.0009442870632672
2245-1524-1455,TSOPF/TSOPF_RS_b9_c6,1,501,1,51,9.82352941176471,1,2245-1524-1455,2245,1524,1455,/home/anna/.ssgetpy/MM/TSOPF/TSOPF_RS_b9_c6/TSOPF_RS_b9_c6.mtx,1524,1524,3039,False,0.0,0.0,0.0013084609502552,1.9940944881889764,2,0.0766200805355455,1.9940944881889764,0.0766200805355455,1,2,1.0,0.0,1,1,3039,1.9940944881889764,0.0013084609502552339,0.0013123359580052493,5.0275643396027233e-05,0.0013084609502552339,5.0275643396027233e-05,0.0006561679790026247,0.0013123359580052493,0.0006561679790026247,0.0,0.0006561679790026247,0.0006561679790026247,1.9940944881889764
1449-1369-375,Oberwolfach/t2dal,0,1400,1,134,10.4477611940299,1,1449-1369-375,1449,1369,375,/home/anna/.ssgetpy/MM/Oberwolfach/t2dal/t2dal.mtx,1369,1369,11873,False,1.0,1.0,0.0063351014133791,8.672753834915998,9,0.9507191227100716,3.962016070124178,1.1031612837011475,2,7,2.1889749262536875,0.8400138603064835,1,3,5424,8.672753834915998,0.006335101413379107,0.006574141709276844,0.0006944624709350414,0.0028940950110476096,0.0008058154008043444,0.0014609203798392988,0.005113221329437546,0.001598959040360619,0.0006135966839346117,0.0007304601899196494,0.002191380569758948,3.9620160701241782
306-101-4,Bai/ck104,1,74,1,58,1.27586206896552,0,306-101-4,306,101,4,/home/anna/.ssgetpy/MM/Bai/ck104/ck104.mtx,101,101,961,False,0.0,1.0,0.0942064503480051,9.514851485148515,10,1.1824949407392964,4.782178217821782,0.555868073172998,3,5,1.989648033126294,0.1012166174872075,1,2,483,9.514851485148515,0.09420645034800511,0.09900990099009901,0.011707870700389074,0.047348299186354276,0.005503644288841565,0.0297029702970297,0.04950495049504951,0.019699485476497962,0.001002144727596114,0.009900990099009901,0.019801980198019802,4.782178217821782
29-419-2,HB/bcsstk07,0,450,1,84,5.35714285714286,1,29-419-2,29,419,2,/home/anna/.ssgetpy/MM/HB/bcsstk07/bcsstk07.mtx,419,419,7855,True,1.0,1.0,0.0447422833089353,18.747016706443915,28,6.429938880864582,5.484486873508353,1.89122402603538,1,10,3.418189730200174,3.2676593713711464,1,14,2298,18.747016706443915,0.04474228330893536,0.06682577565632458,0.01534591618344769,0.013089467478540222,0.004513661159988974,0.002386634844868735,0.02386634844868735,0.008157970716468196,0.007798709716876244,0.002386634844868735,0.03341288782816229,5.484486873508353
755-1450-389,Nasa/barth4,0,1450,1,1143,1.26859142607174,1,755-1450-389,755,1450,389,/home/anna/.ssgetpy/MM/Nasa/barth4/barth4.mtx,1450,1450,4961,False,0.0,0.0,0.0023595719381688,3.421379310344828,10,0.7369729520041637,2.044137931034483,0.5273062137354303,1,4,1.6737516869095816,0.4920137780324932,1,7,2964,3.4213793103448276,0.002359571938168847,0.006896551724137931,0.0005082572082787336,0.0014097502972651606,0.0003636594577485726,0.000689655172413793,0.002758620689655172,0.0011543115082135046,0.00033931984691896083,0.000689655172413793,0.004827586206896552,2.044137931034483
754-104-3409,Nasa/barth,1,2,1,51,0.0392156862745098,0,754-104-3409,754,104,3409,/home/anna/.ssgetpy/MM/Nasa/barth/barth.mtx,104,104,112,False,0.0,0.0,0.0103550295857988,1.0769230769230769,3,0.3003942183041021,1.0576923076923077,0.2712833842243439,1,3,1.018181818181818,0.1336085314245369,1,2,110,1.0769230769230769,0.010355029585798816,0.028846153846153848,0.002888405945231751,0.010170118343195266,0.0026084940790802296,0.009615384615384616,0.028846153846153848,0.00979020979020979,0.001284697417543624,0.009615384615384616,0.019230769230769232,1.0576923076923077
1206-600-36,Oberwolfach/t2dal_a,1,534,1,84,6.35714285714286,1,1206-600-36,1206,600,36,/home/anna/.ssgetpy/MM/Oberwolfach/t2dal_a/t2dal_a.mtx,600,600,5056,False,1.0,1.0,0.0140444444444444,8.426666666666666,9,1.2088378257189378,3.8516666666666666,1.1900968681395458,1,7,2.187797490263955,0.9744676206823424,1,6,2311,8.426666666666666,0.014044444444444443,0.015,0.002014729709531563,0.006419444444444445,0.0019834947802325766,0.0016666666666666668,0.011666666666666667,0.003646329150439925,0.0016241127011372373,0.0016666666666666668,0.01,3.8516666666666666
1552-1961-2474,Schenk_IBMNA/c-33,1,165,1,51,3.23529411764706,1,1552-1961-2474,1552,1961,2474,/home/anna/.ssgetpy/MM/Schenk_IBMNA/c-33/c-33.mtx,1961,1961,1961,False,1.0,1.0,0.0005099439061703,1.0,1,0.0,1.0,0.0,1,1,1.0,0.0,1,1,1961,1.0,0.0005099439061703213,0.0005099439061703213,0.0,0.0005099439061703213,0.0,0.0005099439061703213,0.0005099439061703213,0.0005099439061703213,0.0,0.0005099439061703213,0.0005099439061703213,1.0
2335-1981-387,Fluorem/GT01R,0,2000,1,141,14.1843971631206,1,2335-1981-387,2335,1981,387,/home/anna/.ssgetpy/MM/Fluorem/GT01R/GT01R.mtx,1981,1981,93285,False,0.0,0.9024139139577676,0.0237707489193782,47.08985360928824,65,8.757660699501061,5.442200908632004,2.2007561460451632,1,11,8.652722381968278,8.234165616856075,1,25,10781,47.08985360928824,0.023770748919378214,0.03281171125694094,0.0044208282178198185,0.0027471988433276145,0.0011109319263226467,0.0005047955577990914,0.005552751135790005,0.00436785582128636,0.004156570225570961,0.0005047955577990914,0.012619888944977285,5.442200908632004
1239-289-1599,GHS_indef/laser,1,1,1,51,0.0196078431372549,0,1239-289-1599,1239,289,1599,/home/anna/.ssgetpy/MM/GHS_indef/laser/laser.mtx,289,289,289,False,1.0,1.0,0.0034602076124567,1.0,1,0.0,1.0,0.0,1,1,1.0,0.0,1,1,289,1.0,0.0034602076124567475,0.0034602076124567475,0.0,0.0034602076124567475,0.0,0.0034602076124567475,0.0034602076124567475,0.0034602076124567475,0.0,0.0034602076124567475,0.0034602076124567475,1.0
298-141-40,Bai/bwm200,0,150,1,62,2.41935483870968,1,298-141-40,298,141,40,/home/anna/.ssgetpy/MM/Bai/bwm200/bwm200.mtx,141,141,501,False,0.7722222222222223,1.0,0.0251999396408631,3.5531914893617023,4,0.5249185268074704,1.5815602836879432,0.4933030712703319,1,2,2.2466367713004485,0.9598088785334028,1,3,223,3.5531914893617023,0.025199939640863138,0.028368794326241134,0.0037228264312586553,0.01121673960062371,0.0034986033423427794,0.0070921985815602835,0.014184397163120567,0.015933594122698215,0.006807155166903566,0.0070921985815602835,0.02127659574468085,1.5815602836879432
32-1058-3,HB/bcsstk10,0,1100,1,144,7.63888888888889,1,32-1058-3,32,1058,3,/home/anna/.ssgetpy/MM/HB/bcsstk10/bcsstk10.mtx,1058,1058,21532,True,1.0,1.0,0.0192359232564206,20.35160680529301,27,5.581091683057939,7.892249527410208,1.4947028224794827,4,10,2.578682634730539,0.5118716985790794,1,3,8350,20.351606805293006,0.019235923256420612,0.02551984877126654,0.00527513391593378,0.007459593126096604,0.001412762592135617,0.003780718336483932,0.00945179584120983,0.0024373181802746116,0.00048381067918627546,0.000945179584120983,0.002835538752362949,7.892249527410208
358-186-351,Boeing/msc01050,1,46,1,54,0.851851851851852,0,358-186-351,358,186,351,/home/anna/.ssgetpy/MM/Boeing/msc01050/msc01050.mtx,186,186,818,True,1.0,1.0,0.0236443519482021,4.397849462365591,16,3.70886698331432,2.6451612903225805,1.5838238829696318,1,9,1.6626016260162602,1.5460360208881083,1,12,492,4.397849462365591,0.0236443519482021,0.08602150537634409,0.019940145071582368,0.01422129725979882,0.008515182166503397,0.005376344086021506,0.04838709677419355,0.008938718419442259,0.008312021617678002,0.005376344086021506,0.06451612903225806,2.6451612903225805
2735-158-45,VDOL/spaceStation_2,0,200,1,56,3.57142857142857,1,2735-158-45,2735,158,45,/home/anna/.ssgetpy/MM/VDOL/spaceStation_2/spaceStation_2.mtx,158,158,559,False,1.0,1.0,0.0223922448325588,3.537974683544304,9,2.212267511776746,3.537974683544304,2.212267511776746,1,9,1.0,0.0,1,1,559,3.537974683544304,0.022392244832558885,0.056962025316455694,0.014001693112511052,0.022392244832558885,0.014001693112511052,0.006329113924050633,0.056962025316455694,0.006329113924050633,0.0,0.006329113924050633,0.006329113924050633,3.537974683544304
998-545-603,Sandia/adder_dcop_15,0,550,1,55,10.0,1,998-545-603,998,545,603,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_15/adder_dcop_15.mtx,545,545,1231,False,0.0,0.565597667638484,0.0041444322868445,2.2587155963302754,7,1.1640810061328737,1.8623853211009171,0.9488562879579678,1,5,1.212807881773399,0.4634774294640535,1,5,1015,2.2587155963302754,0.004144432286844542,0.012844036697247707,0.0021359284516199516,0.003417220772662233,0.0017410207118494822,0.001834862385321101,0.009174311926605505,0.0022253355628869707,0.0008504173017689056,0.001834862385321101,0.009174311926605505,1.8623853211009174
343-1359-235,Boeing/bcsstk38,0,1400,1,93,15.0537634408602,1,343-1359-235,343,1359,235,/home/anna/.ssgetpy/MM/Boeing/bcsstk38/bcsstk38.mtx,1359,1359,55383,True,1.0,1.0,0.0299873137467979,40.75275938189846,95,16.010457563723545,8.219278881530537,4.939267275270611,1,36,4.958191584601612,5.139307989724937,1,51,11170,40.75275938189846,0.029987313746797983,0.06990434142752024,0.0117810578099511,0.0060480344970791295,0.0036344865896030987,0.0007358351729212656,0.026490066225165563,0.003648411762032091,0.0037816835833148913,0.0007358351729212656,0.037527593818984545,8.219278881530537
1631-113-19,Bai/rdb200l,1,60,0,150,0.4,0,1631-113-19,1631,113,19,/home/anna/.ssgetpy/MM/Bai/rdb200l/rdb200l.mtx,113,113,609,False,0.7741935483870968,1.0,0.0476936330174641,5.389380530973451,6,0.7217680886408383,3.52212389380531,0.5964102812564335,2,4,1.530150753768844,0.8640476660654204,1,3,398,5.389380530973451,0.04769363301746417,0.05309734513274336,0.006387328218060516,0.031169237998277078,0.005277967090764898,0.017699115044247787,0.035398230088495575,0.013541157112998619,0.0076464395227028355,0.008849557522123894,0.02654867256637168,3.52212389380531
45-152-1781,HB/bcsstk23,1,28,0,71,0.394366197183099,0,45-152-1781,45,152,1781,/home/anna/.ssgetpy/MM/HB/bcsstk23/bcsstk23.mtx,152,152,1180,True,1.0,1.0,0.051073407202216,7.763157894736842,12,2.9774080084451757,5.414473684210527,1.920951241015792,1,9,1.433778857837181,1.287448024291339,1,7,823,7.7631578947368425,0.051073407202216065,0.07894736842105263,0.019588210581876157,0.035621537396121894,0.012637837111946,0.006578947368421052,0.05921052631578947,0.009432755643665665,0.00847005279139039,0.006578947368421052,0.046052631578947366,5.4144736842105265
1605-1724-3601,Cylshell/s1rmq4m1,1,892,1,63,14.1587301587302,1,1605-1724-3601,1605,1724,3601,/home/anna/.ssgetpy/MM/Cylshell/s1rmq4m1/s1rmq4m1.mtx,1724,1724,78412,True,1.0,1.0,0.0263820177539957,45.48259860788863,54,9.139752733098366,5.381670533642692,3.323164565795548,2,13,8.451390385859021,6.252859462834218,1,18,9278,45.48259860788863,0.026382017753995728,0.031322505800464036,0.005301480703653345,0.003121618639003882,0.0019275896553338444,0.001160092807424594,0.0075406032482598605,0.004902198599686207,0.0036269486443353933,0.000580046403712297,0.010440835266821345,5.3816705336426915
46-655-2438,HB/bcsstk24,0,700,1,61,11.4754098360656,1,46-655-2438,46,655,2438,/home/anna/.ssgetpy/MM/HB/bcsstk24/bcsstk24.mtx,655,655,25937,True,1.0,1.0,0.0604556844006759,39.59847328244275,54,15.9515199913847,2.740458015267176,0.9585914146004434,1,6,14.44958217270195,5.365326999233808,1,18,1795,39.59847328244275,0.060455684400675946,0.08244274809160305,0.024353465635701833,0.004183905366820116,0.0014634983429014402,0.0015267175572519084,0.00916030534351145,0.022060430798018244,0.008191338930127951,0.0015267175572519084,0.02748091603053435,2.7404580152671754
1181-151-317,HB/lock_700,1,33,0,0,0.0,0,1181-151-317,1181,151,317,/home/anna/.ssgetpy/MM/HB/lock_700/lock_700.mtx,151,151,3485,False,1.0,1.0,0.1528441735011622,23.079470198675494,36,8.0745886892626,2.741721854304636,1.136181452716026,1,5,8.417874396135266,5.187477426635851,3,30,414,23.079470198675498,0.15284417350116222,0.23841059602649006,0.053474097279884766,0.018157098372878384,0.007524380481563087,0.006622516556291391,0.033112582781456956,0.05574751255718719,0.034354155143283785,0.019867549668874173,0.1986754966887417,2.7417218543046356
1621-1025-118,Bai/mhd1280b,1,539,1,56,9.625,1,1621-1025-118,1621,1025,118,/home/anna/.ssgetpy/MM/Bai/mhd1280b/mhd1280b.mtx,1025,1025,18365,True,1.0,1.0,0.0174800713860797,17.917073170731708,32,9.798354825547449,4.578536585365853,1.6651163600673529,1,7,3.913275090560409,3.8430674565194183,1,12,4693,17.917073170731708,0.017480071386079717,0.03121951219512195,0.009559370561509706,0.00446686496133254,0.0016245037659193687,0.000975609756097561,0.006829268292682927,0.0038178293566443013,0.0037493341039213837,0.000975609756097561,0.011707317073170732,4.578536585365853
146-323-130,HB/fs_541_2,0,350,1,53,6.60377358490566,1,146-323-130,146,323,130,/home/anna/.ssgetpy/MM/HB/fs_541_2/fs_541_2.mtx,323,323,1729,False,0.0,0.8278805120910384,0.0165725733017665,5.352941176470588,7,0.8651575240564191,4.547987616099071,0.9669558884711938,3,6,1.176991150442478,0.4839017031678696,1,3,1469,5.352941176470588,0.016572573301766525,0.021671826625386997,0.002678506266428542,0.014080457015786599,0.0029936714813349656,0.009287925696594427,0.018575851393188854,0.003643935450286309,0.0014981476878262218,0.0030959752321981426,0.009287925696594427,4.547987616099071
301-956-2,Bai/cdde2,1,100,1,61,1.63934426229508,1,301-956-2,301,956,2,/home/anna/.ssgetpy/MM/Bai/cdde2/cdde2.mtx,956,956,4656,False,0.0,1.0,0.0050944486265996,4.870292887029288,5,0.3541687155449286,2.935146443514644,0.2462672789806969,2,3,1.6593014967925872,0.9283474674333908,1,3,2806,4.870292887029288,0.005094448626599674,0.005230125523012552,0.00037046936772482076,0.003070236865601092,0.0002576017562559591,0.0020920502092050207,0.0031380753138075313,0.0017356710217495681,0.0009710747567294883,0.0010460251046025104,0.0031380753138075313,2.935146443514644
1446-947-370,Oberwolfach/spiral,1,417,1,51,8.17647058823529,1,1446-947-370,1446,947,370,/home/anna/.ssgetpy/MM/Oberwolfach/spiral/spiral.mtx,947,947,2527,False,1.0,1.0,0.0028177683319413,2.668426610348469,3,0.4730162886674069,1.0,0.0,1,1,2.668426610348469,0.4730162886674069,1,3,947,2.668426610348469,0.002817768331941361,0.0031678986272439284,0.000499489217177832,0.0010559662090813093,0.0,0.0010559662090813093,0.0010559662090813093,0.002817768331941361,0.000499489217177832,0.0010559662090813093,0.0031678986272439284,1.0
2350-1327-4297,Rommes/bips98_606,0,1350,1,59,22.8813559322034,1,2350-1327-4297,2350,1327,4297,/home/anna/.ssgetpy/MM/Rommes/bips98_606/bips98_606.mtx,1327,1327,3325,False,0.6266266266266266,1.0,0.0018882078720947,2.5056518462697817,10,1.2910063987418094,1.252449133383572,0.5668761424699936,1,5,2.0006016847172083,0.8343553534228497,1,8,1662,2.5056518462697817,0.0018882078720947864,0.007535795026375283,0.0009728759598657192,0.0009438199950139956,0.0004271862414996184,0.0007535795026375283,0.0037678975131876413,0.001507612422544995,0.0006287530922553502,0.0007535795026375283,0.006028636021100226,1.2524491333835719
1150-161-204,Sandia/oscil_dcop_39,1,25,1,57,0.43859649122807,0,1150-161-204,1150,161,204,/home/anna/.ssgetpy/MM/Sandia/oscil_dcop_39/oscil_dcop_39.mtx,161,161,437,False,0.2826086956521739,1.0,0.0168589174800354,2.7142857142857144,10,1.1001330886657692,1.403726708074534,0.8588514791276325,1,8,1.9336283185840708,0.9685415200249378,1,3,226,2.7142857142857144,0.01685891748003549,0.062111801242236024,0.006833124774321548,0.008718799429034372,0.005334481236817593,0.006211180124223602,0.049689440993788817,0.012010113780025285,0.006015785838664209,0.006211180124223602,0.018633540372670808,1.4037267080745341
1053-354-1327,Sandia/adder_trans_01,1,32,1,54,0.592592592592593,0,1053-354-1327,1053,354,1327,/home/anna/.ssgetpy/MM/Sandia/adder_trans_01/adder_trans_01.mtx,354,354,1120,False,0.0391644908616188,1.0,0.0089374062370327,3.1638418079096047,17,1.6574580421283491,1.9887005649717515,1.253193437460712,1,13,1.5909090909090908,0.759580680321291,1,5,704,3.1638418079096047,0.00893740623703278,0.0480225988700565,0.004682084864769348,0.0056177982061348915,0.0035400944561037066,0.002824858757062147,0.03672316384180791,0.004494093477144324,0.002145708136500822,0.002824858757062147,0.014124293785310734,1.9887005649717515
1545-496-3009,Schenk_IBMNA/c-26,1,1,1,51,0.0196078431372549,0,1545-496-3009,1545,496,3009,/home/anna/.ssgetpy/MM/Schenk_IBMNA/c-26/c-26.mtx,496,496,496,False,1.0,1.0,0.002016129032258,1.0,1,0.0,1.0,0.0,1,1,1.0,0.0,1,1,496,1.0,0.0020161290322580645,0.0020161290322580645,0.0,0.0020161290322580645,0.0,0.0020161290322580645,0.0020161290322580645,0.0020161290322580645,0.0,0.0020161290322580645,0.0020161290322580645,1.0
359-843-7,Boeing/msc01440,1,478,1,65,7.35384615384615,1,359-843-7,359,843,7,/home/anna/.ssgetpy/MM/Boeing/msc01440/msc01440.mtx,843,843,14541,True,1.0,1.0,0.0204615780786295,17.249110320284696,42,7.879405926924799,5.958481613285883,2.192824179978898,2,12,2.894883535735616,2.2421805863883018,1,20,5023,17.249110320284696,0.020461578078629535,0.0498220640569395,0.009346863495758955,0.007068186967124417,0.0026012149228693926,0.002372479240806643,0.014234875444839857,0.003434025546542842,0.002659763447672956,0.0011862396204033216,0.02372479240806643,5.958481613285883
370-687-1709,Bomhof/circuit_1,1,28,1,55,0.509090909090909,0,370-687-1709,370,687,1709,/home/anna/.ssgetpy/MM/Bomhof/circuit_1/circuit_1.mtx,687,687,1486,False,0.1138613861386138,1.0,0.0031485118726018,2.163027656477438,7,0.9202089048897112,1.1848617176128091,0.5704036746524523,1,4,1.8255528255528253,0.6183401944753469,1,5,814,2.163027656477438,0.0031485118726018026,0.010189228529839884,0.0013394598324449945,0.0017246895452879317,0.0008302819136134677,0.001455604075691412,0.005822416302765648,0.0026572821332646658,0.0009000585072421353,0.001455604075691412,0.00727802037845706,1.1848617176128093
1095-455-630,Sandia/fpga_dcop_41,1,3,1,51,0.0588235294117647,0,1095-455-630,1095,455,630,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_41/fpga_dcop_41.mtx,455,455,909,False,0.0,1.0,0.0043907740611037,1.9978021978021976,2,0.0468291774783791,1.0,0.0,1,1,1.9978021978021976,0.0468291774783791,1,2,455,1.9978021978021978,0.004390774061103731,0.004395604395604396,0.00010292126918325076,0.002197802197802198,0.0,0.002197802197802198,0.002197802197802198,0.004390774061103731,0.00010292126918325076,0.002197802197802198,0.004395604395604396,1.0
520-1770-2785,Gset/G56,1,1044,0,0,0.0,0,520-1770-2785,520,1770,2785,/home/anna/.ssgetpy/MM/Gset/G56/G56.mtx,1770,1770,3134,False,1.0,1.0,0.0010003511123878,1.7706214689265536,8,1.1560912178231575,2.1425633995887594,1.1466633099228356,1,8,1.0025591810620602,0.0505235752332684,1,2,3126,1.7706214689265536,0.0010003511123878833,0.004519774011299435,0.0006531588801260776,0.0012104877963778301,0.0006478323784874778,0.0005649717514124294,0.004519774011299435,0.0005664176164192431,2.8544392787157288e-05,0.0005649717514124294,0.0011299435028248588,1.7661016949152541
