ProblemId,ProblemName,conv0,it0,conv1,it1,relation,isEffective,id,path,rows,cols,nonzeros,posdef,nsym,psym,density,avg_nnz,max_nnz,std_nnz,avg_row_block_count,std_row_block_count,min_row_block_count,max_row_block_count,avg_row_block_size,std_row_block_size,min_row_block_size,max_row_block_size,block_count,nonzeros_relative,avg_nnz_relative,max_nnz_relative,std_nnz_relative,avg_row_block_count_relative,std_row_block_count_relative,min_row_block_count_relative,max_row_block_count_relative,avg_row_block_size_relative,std_row_block_size_relative,min_row_block_size_relative,max_row_block_size_relative,block_count_relative
414,FIDAP/ex18,1,454,0,52,8.73076923076923,0,414,/home/anna/.ssgetpy/MM/FIDAP/ex18/ex18.mtx,5773,5773,71701,False,0.4973910933139182,1.0,0.0021545251674674,12.438073791789364,18,4.833058492058887,8.383336220336048,1.688277767304078,1,9,1.4836663429551418,0.5118659000887422,1,6,48397,12.42005889485536,0.002154525167467411,0.003117962930885155,0.0008371831789466287,0.0014521628651197034,0.00029244374974953717,0.00017322016282695306,0.0015589814654425776,0.00025700092550755965,8.866549455893682e-05,0.00017322016282695306,0.0010393209769617184,8.383336220336048
466,Grund/meg4,1,87,0,0,0.0,0,466,/home/anna/.ssgetpy/MM/Grund/meg4/meg4.mtx,5860,5860,25258,False,1.0,1.0,0.0013640811191743,7.993515358361774,1170,17.16827967227294,5.476109215017065,4.982660296781557,1,130,1.4597070738547837,2.1846400058885176,1,64,32090,4.310238907849829,0.0013640811191743642,0.19965870307167236,0.002929740558408352,0.0009344896271360179,0.0008502833270958288,0.00017064846416382253,0.02218430034129693,0.0002490967702823863,0.00037280546175571974,0.00017064846416382253,0.010921501706484642,5.476109215017065
765,Nemeth/nemeth01,1,203,1,53,3.83018867924528,1,765,/home/anna/.ssgetpy/MM/Nemeth/nemeth01/nemeth01.mtx,9506,9506,725054,False,1.0,1.0,0.0080237009334111,76.27330107300652,96,10.718545858073629,6.87260677466863,1.6415832547183375,2,11,11.0981616690392,20.747790854054927,1,90,65331,76.27330107300652,0.008023700933411164,0.010098884914790659,0.0011275558445269964,0.0007229756758540532,0.0001726891704942497,0.00021039343572480537,0.0011571638964864297,0.0011674901818892489,0.002182599500742155,0.00010519671786240269,0.009467704607616242,6.87260677466863
766,Nemeth/nemeth02,1,4,1,52,0.0769230769230769,0,766,/home/anna/.ssgetpy/MM/Nemeth/nemeth02/nemeth02.mtx,9506,9506,394808,False,1.0,1.0,0.0043690832932694,41.53250578581948,52,6.670023439050719,6.191668419945298,1.4808824560400329,2,9,6.707805226137483,9.49792370982382,1,45,58858,41.53250578581948,0.004369083293269459,0.00547022932884494,0.0007016645738534314,0.0006513431958705342,0.0001557839739154253,0.00021039343572480537,0.0009467704607616243,0.0007056390938499352,0.0009991504007809615,0.00010519671786240269,0.004733852303808121,6.191668419945298
767,Nemeth/nemeth03,1,4,1,52,0.0769230769230769,0,767,/home/anna/.ssgetpy/MM/Nemeth/nemeth03/nemeth03.mtx,9506,9506,394808,False,1.0,1.0,0.0043690832932694,41.53250578581948,52,6.670023439050719,6.191668419945298,1.4808824560400329,2,9,6.707805226137483,9.49792370982382,1,45,58858,41.53250578581948,0.004369083293269459,0.00547022932884494,0.0007016645738534314,0.0006513431958705342,0.0001557839739154253,0.00021039343572480537,0.0009467704607616243,0.0007056390938499352,0.0009991504007809615,0.00010519671786240269,0.004733852303808121,6.191668419945298
768,Nemeth/nemeth04,1,4,1,52,0.0769230769230769,0,768,/home/anna/.ssgetpy/MM/Nemeth/nemeth04/nemeth04.mtx,9506,9506,394808,False,1.0,1.0,0.0043690832932694,41.53250578581948,52,6.670023439050719,6.191668419945298,1.4808824560400329,2,9,6.707805226137483,9.49792370982382,1,45,58858,41.53250578581948,0.004369083293269459,0.00547022932884494,0.0007016645738534314,0.0006513431958705342,0.0001557839739154253,0.00021039343572480537,0.0009467704607616243,0.0007056390938499352,0.0009991504007809615,0.00010519671786240269,0.004733852303808121,6.191668419945298
769,Nemeth/nemeth05,1,5,1,52,0.0961538461538462,0,769,/home/anna/.ssgetpy/MM/Nemeth/nemeth05/nemeth05.mtx,9506,9506,394808,False,1.0,1.0,0.0043690832932694,41.53250578581948,52,6.670023439050719,6.191668419945298,1.4808824560400329,2,9,6.707805226137483,9.49792370982382,1,45,58858,41.53250578581948,0.004369083293269459,0.00547022932884494,0.0007016645738534314,0.0006513431958705342,0.0001557839739154253,0.00021039343572480537,0.0009467704607616243,0.0007056390938499352,0.0009991504007809615,0.00010519671786240269,0.004733852303808121,6.191668419945298
770,Nemeth/nemeth06,1,5,1,52,0.0961538461538462,0,770,/home/anna/.ssgetpy/MM/Nemeth/nemeth06/nemeth06.mtx,9506,9506,394808,False,1.0,1.0,0.0043690832932694,41.53250578581948,52,6.670023439050719,6.191668419945298,1.4808824560400329,2,9,6.707805226137483,9.49792370982382,1,45,58858,41.53250578581948,0.004369083293269459,0.00547022932884494,0.0007016645738534314,0.0006513431958705342,0.0001557839739154253,0.00021039343572480537,0.0009467704607616243,0.0007056390938499352,0.0009991504007809615,0.00010519671786240269,0.004733852303808121,6.191668419945298
771,Nemeth/nemeth07,1,6,1,52,0.115384615384615,0,771,/home/anna/.ssgetpy/MM/Nemeth/nemeth07/nemeth07.mtx,9506,9506,394812,False,1.0,1.0,0.0043691275586672,41.53292657269093,52,6.669169655877666,6.19135282979171,1.4813139067188557,2,9,6.708215104918868,9.498376270697165,1,45,58855,41.53292657269093,0.004369127558667256,0.00547022932884494,0.0007015747586658601,0.0006513099968221871,0.00015582936111075695,0.00021039343572480537,0.0009467704607616243,0.0007056822117524582,0.0009991980086994704,0.00010519671786240269,0.004733852303808121,6.19135282979171
772,Nemeth/nemeth08,1,6,1,52,0.115384615384615,0,772,/home/anna/.ssgetpy/MM/Nemeth/nemeth08/nemeth08.mtx,9506,9506,394816,False,1.0,1.0,0.004369171824065,41.533347359562384,52,6.668867860169375,6.190932042920261,1.4820781642853786,2,9,6.708739018878184,9.499867412249865,1,45,58851,41.533347359562384,0.004369171824065052,0.00547022932884494,0.0007015430107478829,0.000651265731424391,0.00015590975849835668,0.00021039343572480537,0.0009467704607616243,0.0007057373257814206,0.0009993548718966825,0.00010519671786240269,0.004733852303808121,6.190932042920261
773,Nemeth/nemeth09,1,7,1,52,0.134615384615385,0,773,/home/anna/.ssgetpy/MM/Nemeth/nemeth09/nemeth09.mtx,9506,9506,395506,False,1.0,1.0,0.0043768076051848,41.60593309488744,52,6.727025682989559,6.118767094466652,1.4895283528357042,2,9,6.799724920484827,9.88518110928987,1,45,58165,41.60593309488744,0.004376807605184877,0.00547022932884494,0.0007076610228265894,0.0006436742157023619,0.00015669349388130698,0.00021039343572480537,0.0009467704607616243,0.000715308744002191,0.0010398886081727193,0.00010519671786240269,0.004733852303808121,6.118767094466652
774,Nemeth/nemeth10,1,8,1,52,0.153846153846154,0,774,/home/anna/.ssgetpy/MM/Nemeth/nemeth10/nemeth10.mtx,9506,9506,401448,False,1.0,1.0,0.0044425638536109,42.23101199242584,52,7.069704180228679,6.078687144961077,1.2974080399350318,2,8,6.947390281046657,9.902531070318092,1,45,57784,42.231011992425834,0.004442563853610966,0.00547022932884494,0.0007437096760181652,0.0006394579365622846,0.00013648306752945844,0.00021039343572480537,0.0008415737428992215,0.0007308426552752637,0.001041713767127929,0.00010519671786240269,0.004733852303808121,6.078687144961077
775,Nemeth/nemeth11,1,10,1,52,0.192307692307692,0,775,/home/anna/.ssgetpy/MM/Nemeth/nemeth11/nemeth11.mtx,9506,9506,408264,False,1.0,1.0,0.0045179920914554,42.948032821375975,52,7.126020866281396,6.1300231432779295,1.489400497969723,2,9,7.006177924217463,10.278831432458055,1,45,58272,42.948032821375975,0.004517992091455499,0.00547022932884494,0.0007496340065517985,0.0006448583150934073,0.00015668004396904303,0.00021039343572480537,0.0009467704607616243,0.0007370269223876986,0.0010812993301554865,0.00010519671786240269,0.004733852303808121,6.1300231432779295
776,Nemeth/nemeth12,1,13,1,52,0.25,0,776,/home/anna/.ssgetpy/MM/Nemeth/nemeth12/nemeth12.mtx,9506,9506,446818,False,1.0,1.0,0.004944644128113,47.00378708184304,55,6.491087479768204,6.926257100778456,1.5230643583667398,2,11,6.786318555307483,10.194351346534928,1,46,65841,47.00378708184304,0.004944644128113091,0.005785819482432148,0.0006828410982293503,0.0007286195140730545,0.00016022137159338732,0.00021039343572480537,0.0011571638964864297,0.0007138984383870695,0.0010724123023916397,0.00010519671786240269,0.004839049021670524,6.9262571007784555
777,Nemeth/nemeth13,1,19,1,52,0.365384615384615,0,777,/home/anna/.ssgetpy/MM/Nemeth/nemeth13/nemeth13.mtx,9506,9506,474472,False,1.0,1.0,0.0052506729557763,49.91289711760993,59,7.020047925882969,7.146959814853776,1.7262620784765212,2,10,6.983794286050722,10.173226340637951,1,52,67939,49.91289711760993,0.005250672955776344,0.006206606353881759,0.0007384860010396559,0.0007518367152171025,0.00018159710482605946,0.00021039343572480537,0.001051967178624027,0.0007346722371187379,0.001070190021106454,0.00010519671786240269,0.00547022932884494,7.146959814853776
778,Nemeth/nemeth14,1,156,1,53,2.94339622641509,1,778,/home/anna/.ssgetpy/MM/Nemeth/nemeth14/nemeth14.mtx,9506,9506,496144,False,1.0,1.0,0.0054905028810355,52.19272038712392,60,6.5289088017905845,7.00873132758258,1.5007633691127158,2,10,7.44681425891182,11.435496421511434,1,54,66625,52.19272038712392,0.005490502881035548,0.006311803071744161,0.0006868197771713217,0.0007372955320410877,0.00015787538071877929,0.00021039343572480537,0.001051967178624027,0.0007833804185684641,0.001202976690670254,0.00010519671786240269,0.005680622764569746,7.00873132758258
779,Nemeth/nemeth15,1,179,1,53,3.37735849056604,1,779,/home/anna/.ssgetpy/MM/Nemeth/nemeth15/nemeth15.mtx,9506,9506,539802,False,1.0,1.0,0.0059736375652809,56.7853986955607,66,6.040575800394337,7.3657689880075745,1.488196819540364,3,11,7.709364601036861,12.89786185362497,1,59,70019,56.7853986955607,0.005973637565280949,0.006942983378918578,0.0006354487482005404,0.0007748547220710683,0.0001565534209489127,0.0003155901535872081,0.0011571638964864297,0.0008109998528336694,0.0013568127344440323,0.00010519671786240269,0.006206606353881759,7.3657689880075745
780,Nemeth/nemeth16,1,44,1,53,0.830188679245283,0,780,/home/anna/.ssgetpy/MM/Nemeth/nemeth16/nemeth16.mtx,9506,9506,587012,False,1.0,1.0,0.0064960799227692,61.75173574584473,69,5.220592513690674,6.923627182831896,1.3206891349430945,2,9,8.918986264738058,15.529544040299596,1,60,65816,61.75173574584473,0.006496079922769275,0.007258573532505786,0.0005491891977372895,0.0007283428553368289,0.0001389321623125494,0.00021039343572480537,0.0009467704607616243,0.0009382480817102943,0.0016336570629391538,0.00010519671786240269,0.006311803071744161,6.923627182831896
781,Nemeth/nemeth17,1,39,1,53,0.735849056603774,0,781,/home/anna/.ssgetpy/MM/Nemeth/nemeth17/nemeth17.mtx,9506,9506,629620,False,1.0,1.0,0.0069675949400932,66.23395750052599,74,5.801068541692875,6.963075952030296,1.5563623606067536,2,10,9.512169328156396,17.635817006309992,1,65,66191,66.23395750052599,0.0069675949400932035,0.007784557121817799,0.0006102533706809252,0.0007324927363802121,0.0001637242121404117,0.00021039343572480537,0.001051967178624027,0.001000648993073469,0.0018552300658857554,0.00010519671786240269,0.006837786661056175,6.963075952030296
782,Nemeth/nemeth18,1,35,1,53,0.660377358490566,0,782,/home/anna/.ssgetpy/MM/Nemeth/nemeth18/nemeth18.mtx,9506,9506,695234,False,1.0,1.0,0.0076937023928413,73.13633494634968,82,5.644635445350935,7.13528297917105,1.5973239932741818,2,10,10.249955770478268,19.20843029632336,1,75,67828,73.13633494634968,0.007693702392841329,0.008626130864717021,0.0005937971223807,0.0007506083504282611,0.00016803324145531052,0.00021039343572480537,0.001051967178624027,0.0010782617052891086,0.002020663822461957,0.00010519671786240269,0.007889753839680201,7.13528297917105
783,Nemeth/nemeth19,1,28,1,53,0.528301886792453,0,783,/home/anna/.ssgetpy/MM/Nemeth/nemeth19/nemeth19.mtx,9506,9506,818302,False,1.0,1.0,0.0090556158868335,86.08268462023985,98,7.543945241956831,7.169261519040606,1.3994325070809923,2,10,12.00718991650893,22.339398761476737,1,84,68151,86.08268462023985,0.009055615886833563,0.010309278350515464,0.000793598279187548,0.0007541827813002951,0.000147215706614874,0.00021039343572480537,0.001051967178624027,0.0012631169699672763,0.0023500314287267766,0.00010519671786240269,0.008836524300441826,7.169261519040606
784,Nemeth/nemeth20,1,22,1,52,0.423076923076923,0,784,/home/anna/.ssgetpy/MM/Nemeth/nemeth20/nemeth20.mtx,9506,9506,971870,False,1.0,1.0,0.0107550530390209,102.23753418893332,120,11.10723530783467,8.889017462655165,1.5327243704259357,2,13,11.50155623143469,23.94005523457124,1,98,84499,102.23753418893331,0.010755053039020968,0.012623606143488323,0.0011684446989096015,0.0009350954620929061,0.00016123757315652596,0.00021039343572480537,0.001367557332211235,0.0012099259658567946,0.0025184152361215273,0.00010519671786240269,0.010309278350515464,8.889017462655165
785,Nemeth/nemeth21,1,17,1,52,0.326923076923077,0,785,/home/anna/.ssgetpy/MM/Nemeth/nemeth21/nemeth21.mtx,9506,9506,1173746,False,1.0,1.0,0.0129890834003917,123.47422680412372,141,14.258487255755227,9.174942141805175,2.6498846030033003,2,15,13.45776626116468,28.41936130567739,1,122,87217,123.47422680412372,0.012989083400391723,0.01483273721859878,0.001499946060988347,0.0009651737998953477,0.00027875916295006317,0.00021039343572480537,0.0015779507679360403,0.0014157128404339028,0.0029896235331030286,0.00010519671786240269,0.01283399957921313,9.174942141805175
786,Nemeth/nemeth22,1,12,1,52,0.230769230769231,0,786,/home/anna/.ssgetpy/MM/Nemeth/nemeth22/nemeth22.mtx,9506,9506,1358832,False,1.0,1.0,0.0150373097545134,142.94466652640438,167,17.410167057123918,10.65022091310751,2.7804126987767264,2,16,13.421756007941449,31.821966817467622,1,146,101241,142.94466652640438,0.0150373097545134,0.01756785188302125,0.0018314924318455625,0.0011203682845684316,0.00029249029021425694,0.00021039343572480537,0.001683147485798443,0.001411924679985425,0.003347566465123882,0.00010519671786240269,0.015358720807910793,10.65022091310751
787,Nemeth/nemeth23,1,8,1,52,0.153846153846154,0,787,/home/anna/.ssgetpy/MM/Nemeth/nemeth23/nemeth23.mtx,9506,9506,1506810,False,1.0,1.0,0.0166748860132807,158.511466442247,191,24.267716735363525,12.455922575215654,3.2413608746473206,1,18,12.725790922757293,31.130166245532163,1,155,118406,158.511466442247,0.016674886013280772,0.020092573111718914,0.002552884150574745,0.0013103221728608936,0.000340980525420505,0.00010519671786240269,0.0018935409215232485,0.0013387114372772242,0.0032747913155409384,0.00010519671786240269,0.016305491268672416,12.455922575215654
788,Nemeth/nemeth24,1,4,1,52,0.0769230769230769,0,788,/home/anna/.ssgetpy/MM/Nemeth/nemeth24/nemeth24.mtx,9506,9506,1506550,False,1.0,1.0,0.016672008762424,158.48411529560278,193,25.37347811575057,13.804123711340209,3.574862536887105,3,23,11.480925454573166,28.41956087683872,1,160,131222,158.48411529560278,0.016672008762424025,0.02030296654744372,0.0026692066185304616,0.0014521485073995591,0.00037606380568978593,0.0003155901535872081,0.002419524510835262,0.0012077556758440108,0.0029896445273341803,0.00010519671786240269,0.016831474857984433,13.804123711340207
789,Nemeth/nemeth25,1,4,1,53,0.0754716981132075,0,789,/home/anna/.ssgetpy/MM/Nemeth/nemeth25/nemeth25.mtx,9506,9506,1511758,False,1.0,1.0,0.0167296423103545,159.03197980223018,193,25.18395664767872,13.39490847885546,3.313030994567248,3,20,11.872569346275878,29.233739444836704,1,160,127332,159.03197980223018,0.016729642310354533,0.02030296654744372,0.002649269582124839,0.0014091004080428633,0.00034851998680488617,0.0003155901535872081,0.002103934357248054,0.0012489553278219943,0.0030752934404414795,0.00010519671786240269,0.016831474857984433,13.39490847885546
790,Nemeth/nemeth26,1,2,1,53,0.0377358490566038,0,790,/home/anna/.ssgetpy/MM/Nemeth/nemeth26/nemeth26.mtx,9506,9506,1511760,False,1.0,1.0,0.0167296644430534,159.0321901956659,193,25.1836305612044,13.39490847885546,3.3130627468249028,3,20,11.872585053246633,29.23373628956457,1,160,127332,159.0321901956659,0.01672966444305343,0.02030296654744372,0.0026492352788980013,0.0014091004080428633,0.00034852332703817616,0.0003155901535872081,0.002103934357248054,0.0012489569801437653,0.0030752931085172067,0.00010519671786240269,0.016831474857984433,13.39490847885546
791,Okunbor/aft01,1,1,1,120,0.0083333333333333,0,791,/home/anna/.ssgetpy/MM/Okunbor/aft01/aft01.mtx,8205,8205,125567,True,1.0,1.0,0.0018651696825815,15.303717245581964,21,3.895201451509007,4.286045094454601,0.9582161572100828,3,5,3.570591747945517,1.1433061346873905,2,5,35167,15.303717245581963,0.0018651696825815922,0.002559414990859232,0.000474735094638514,0.0005223699079164657,0.0001167844189165244,0.00036563071297989033,0.0006093845216331506,0.0004351726688538107,0.00013934261239334438,0.0002437538086532602,0.0006093845216331506,4.286045094454601
792,Okunbor/aft02,1,1,0,52,0.0192307692307692,0,792,/home/anna/.ssgetpy/MM/Okunbor/aft02/aft02.mtx,8184,8184,127762,False,0.99635384435264,1.0,0.0019075259739577,15.61119257086999,82,5.262080719134378,4.283846529814272,0.9691997000403676,1,5,3.6441997775178985,2.30157220291478,2,82,35059,15.61119257086999,0.0019075259739577213,0.010019550342130987,0.0006429717398746796,0.000523441658090698,0.00011842616080649653,0.00012218963831867058,0.0006109481915933529,0.0004452834527758918,0.00028122827503846283,0.00024437927663734115,0.010019550342130987,4.283846529814272
818,Simon/raefsky5,1,32,1,53,0.60377358490566,0,818,/home/anna/.ssgetpy/MM/Simon/raefsky5/raefsky5.mtx,6316,6316,167178,False,0.0,0.0,0.0042278804977136,26.70329322355921,65,17.12090947096424,4.11589613679544,2.50165126048998,1,16,6.487844283735959,4.478115043232356,1,36,25996,26.468967701076632,0.0042278804977136175,0.010291323622545916,0.002710720308892375,0.0006516618329315136,0.00039608158019157377,0.00015832805573147562,0.00253324889170361,0.0010272077713324825,0.0007090112481368518,0.00015832805573147562,0.005699810006333122,4.11589613679544
826,TOKAMAK/utm5940,0,5950,1,449,13.2516703786192,1,826,/home/anna/.ssgetpy/MM/TOKAMAK/utm5940/utm5940.mtx,5940,5940,83842,False,0.0,0.5290493183743677,0.0023762314503055,14.114814814814816,30,6.343899961108167,6.209595959595959,1.968867670538429,1,11,2.273064931543988,2.229916558328952,1,15,36885,14.114814814814816,0.0023762314503055246,0.005050505050505051,0.0010679966264491862,0.001045386525184505,0.0003314592037943483,0.00016835016835016836,0.001851851851851852,0.0003826708638962943,0.0003754068280015071,0.00016835016835016836,0.0025252525252525255,6.209595959595959
887,Norris/fv1,1,17,1,56,0.303571428571429,0,887,/home/anna/.ssgetpy/MM/Norris/fv1/fv1.mtx,9604,9604,85264,True,1.0,1.0,0.0009244031146955,8.877967513536026,9,0.596129568900901,2.979591836734694,0.1413919026586838,2,3,2.979591836734694,0.1413919026586838,2,3,28616,8.877967513536026,0.0009244031146955462,0.000937109537692628,6.207096719084767e-05,0.00031024488095946417,1.4722188948217804e-05,0.00020824656393169514,0.0003123698458975427,0.00031024488095946417,1.4722188948217804e-05,0.00020824656393169514,0.0003123698458975427,2.979591836734694
888,Norris/fv2,1,17,1,56,0.303571428571429,0,888,/home/anna/.ssgetpy/MM/Norris/fv2/fv2.mtx,9801,9801,87025,True,1.0,1.0,0.000905947964535,8.879196000408122,9,0.5932112681504531,2.97979797979798,0.1406907906786274,2,3,2.97979797979798,0.1406907906786274,2,3,29205,8.879196000408122,0.0009059479645350598,0.0009182736455463728,6.052558597596706e-05,0.0003040299948778676,1.4354738361251646e-05,0.00020406081012141618,0.00030609121518212427,0.0003040299948778676,1.4354738361251646e-05,0.00020406081012141618,0.00030609121518212427,2.9797979797979797
889,Norris/fv3,1,79,1,83,0.951807228915663,0,889,/home/anna/.ssgetpy/MM/Norris/fv3/fv3.mtx,9801,9801,87025,True,1.0,1.0,0.000905947964535,8.879196000408122,9,0.5932112681504531,2.97979797979798,0.1406907906786274,2,3,2.97979797979798,0.1406907906786274,2,3,29205,8.879196000408122,0.0009059479645350598,0.0009182736455463728,6.052558597596706e-05,0.0003040299948778676,1.4354738361251646e-05,0.00020406081012141618,0.00030609121518212427,0.0003040299948778676,1.4354738361251646e-05,0.00020406081012141618,0.00030609121518212427,2.9797979797979797
934,Lucifora/cell1,1,1100,1,90,12.2222222222222,1,934,/home/anna/.ssgetpy/MM/Lucifora/cell1/cell1.mtx,7055,7055,30082,False,0.0,0.9970503597122302,0.0007002789161398,4.940467753366407,5,0.5082688677360131,2.98781006378455,0.1097330473035051,2,3,1.6535414393472176,0.4839476021569987,1,3,21079,4.26392629340893,0.0007002789161398168,0.0007087172218284905,7.204377997675593e-05,0.00042350248955131824,1.555394008554289e-05,0.00028348688873139615,0.00042523033309709425,0.0002343786590144887,6.859640002225354e-05,0.00014174344436569808,0.00042523033309709425,2.98781006378455
935,Lucifora/cell2,1,1100,1,90,12.2222222222222,1,935,/home/anna/.ssgetpy/MM/Lucifora/cell2/cell2.mtx,7055,7055,30082,False,0.0043427281017935,0.9970503597122302,0.0007002789161398,4.940467753366407,5,0.5082688677360131,2.98781006378455,0.1097330473035051,2,3,1.6535414393472176,0.4839476021569987,1,3,21079,4.26392629340893,0.0007002789161398168,0.0007087172218284905,7.204377997675593e-05,0.00042350248955131824,1.555394008554289e-05,0.00028348688873139615,0.00042523033309709425,0.0002343786590144887,6.859640002225354e-05,0.00014174344436569808,0.00042523033309709425,2.98781006378455
936,ND/nd3k,1,499,0,51,9.7843137254902,0,936,/home/anna/.ssgetpy/MM/ND/nd3k/nd3k.mtx,9000,9000,3279690,True,1.0,1.0,0.04049,364.41,515,94.76267496576206,41.644888888888886,13.08551813982367,11,77,8.750413549481863,12.956267126817114,1,178,374804,364.41,0.040490000000000005,0.05722222222222222,0.010529186107306895,0.00462720987654321,0.0014539464599804077,0.0012222222222222222,0.008555555555555556,0.0009722681721646514,0.0014395852363130127,0.00011111111111111112,0.019777777777777776,41.644888888888886
1170,MathWorks/Pd,1,159,1,56,2.83928571428571,1,1170,/home/anna/.ssgetpy/MM/MathWorks/Pd/Pd.mtx,8081,8081,13036,False,0.0,0.0,0.0001996246364671,1.6131666872911767,5,0.7391302045538249,1.356020294518005,0.5729463266442667,1,4,1.1896331447344406,0.4333621244451535,1,4,10958,1.6131666872911767,0.00019962463646716703,0.0006187353050365054,9.14651905152611e-05,0.00016780352611285796,7.090042403715713e-05,0.00012374706100730108,0.0004949882440292043,0.00014721360533776024,5.362728925196801e-05,0.00012374706100730108,0.0004949882440292043,1.356020294518005
1187,Rajat/rajat03,1,2228,0,0,0.0,0,1187,/home/anna/.ssgetpy/MM/Rajat/rajat03/rajat03.mtx,7602,7602,32653,False,0.4024380527448012,1.0,0.0005650246016622,4.295317021836359,52,1.1208256346956322,3.111286503551697,0.6697362525552494,1,52,1.38055978352782,0.7576092765068512,1,3,23652,4.295317021836359,0.0005650246016622414,0.0068403051828466194,0.00014743825765530546,0.0004092720999147194,8.810000691334509e-05,0.00013154433043935807,0.0068403051828466194,0.0001816048123556722,9.965920501274023e-05,0.00013154433043935807,0.0003946329913180742,3.111286503551697
1197,Rajat/rajat13,1,139,0,0,0.0,0,1197,/home/anna/.ssgetpy/MM/Rajat/rajat13/rajat13.mtx,7598,7598,48762,False,0.2965265970366772,1.0,0.0008474334935677,6.438799684127402,5412,69.1479391969766,3.4914451171360885,15.1719327040382,1,1161,1.844164656212304,9.587601973704452,1,410,26528,6.4177415109239275,0.0008474334935677023,0.7122927086075282,0.009100808001707896,0.0004595216000442338,0.001996832416956857,0.00013161358252171624,0.15280336930771254,0.00024271711716403053,0.0012618586435515203,0.00013161358252171624,0.053961568833903656,3.4914451171360885
1330,MathWorks/Kuu,1,161,1,87,1.85057471264368,1,1330,/home/anna/.ssgetpy/MM/MathWorks/Kuu/Kuu.mtx,7102,7102,340200,True,1.0,1.0,0.0067448605233424,47.901999436778375,98,19.953578171276167,4.8573641227823146,1.4390121975899008,3,8,9.861727106704931,2.7914975237927093,1,14,34497,47.901999436778375,0.006744860523342492,0.01379892987890735,0.0028095716940687364,0.000683943131904015,0.00020262069805546338,0.00042241622078287804,0.001126443255421008,0.0013885844982687878,0.00039305794477509284,0.000140805406927626,0.0019712756969867645,4.8573641227823146
1331,MathWorks/Muu,1,49,1,51,0.96078431372549,0,1331,/home/anna/.ssgetpy/MM/MathWorks/Muu/Muu.mtx,7102,7102,170134,True,1.0,1.0,0.0033731043512003,23.95578710222473,49,9.980663628174126,23.95578710222473,9.980663628174126,12,49,1.0,0.0,1,1,170134,23.955787102224726,0.003373104351200328,0.006899464939453675,0.0014053314035728142,0.003373104351200328,0.0014053314035728142,0.0016896648831315122,0.006899464939453675,0.000140805406927626,0.0,0.000140805406927626,0.000140805406927626,23.955787102224726
1348,PARSEC/benzene,1,200,1,91,2.1978021978022,1,1348,/home/anna/.ssgetpy/MM/PARSEC/benzene/benzene.mtx,8219,8219,242669,False,1.0,1.0,0.0035923309465435,29.52536804964108,37,5.403777420492657,19.61686336537292,4.133943408576368,4,25,1.505101376286198,2.170681426845353,1,13,161231,29.525368049641077,0.0035923309465435067,0.004501764204891106,0.0006574738314262875,0.0023867700894723105,0.0005029740124803952,0.000486677211339579,0.003041732570872369,0.0001831246351485823,0.0002641052958809287,0.00012166930283489475,0.001581700936853632,19.616863365372918
1358,PARSEC/Na5,1,791,1,99,7.98989898989899,1,1358,/home/anna/.ssgetpy/MM/PARSEC/Na5/Na5.mtx,5832,5832,305630,False,1.0,1.0,0.0089858869564072,52.405692729766805,204,59.2541116557669,22.95250342935528,11.338565751182289,5,54,2.2832233917779154,2.539684850365428,1,20,133859,52.405692729766805,0.008985886956407202,0.03497942386831276,0.010160170036997068,0.003935614442619218,0.0019441985170065652,0.0008573388203017832,0.009259259259259259,0.00039149920983846286,0.0004354740827101214,0.00017146776406035664,0.003429355281207133,22.952503429355282
1365,PARSEC/SiH4,1,139,1,94,1.47872340425532,0,1365,/home/anna/.ssgetpy/MM/PARSEC/SiH4/SiH4.mtx,5041,5041,171903,False,1.0,1.0,0.0067647236717633,34.100972029359255,205,32.83014785921707,19.856179329498115,7.554952815472529,6,53,1.7173984714521204,2.25352746574847,1,13,100095,34.100972029359255,0.006764723671763391,0.04066653441777425,0.006512626038329116,0.003938936585895282,0.0014987012131467028,0.0011902400317397343,0.010513786947034318,0.0003406860685284905,0.00044703976705980363,0.00019837333862328903,0.002578853402102757,19.856179329498115
1366,PARSEC/SiNa,1,365,1,95,3.84210526315789,1,1366,/home/anna/.ssgetpy/MM/PARSEC/SiNa/SiNa.mtx,5743,5743,198787,False,1.0,1.0,0.0060271270593285,34.61379070172384,250,32.818443222186005,20.230715653839457,7.836316312190876,4,64,1.7109523604596115,2.254653182369803,1,13,116185,34.613790701723836,0.006027127059328547,0.04353125544140693,0.005714512140377156,0.003522673803559021,0.0013644987484225798,0.0006965000870625109,0.011144001393000175,0.000297919617004982,0.00039259153445408377,0.00017412502176562773,0.0022636252829531605,20.230715653839457
1389,Andrianov/net25,1,46,0,0,0.0,0,1389,/home/anna/.ssgetpy/MM/Andrianov/net25/net25.mtx,9520,9520,401200,False,1.0,1.0,0.0044267707082833,42.142857142857146,139,32.47989959268687,22.97142857142857,34.78134616164714,2,139,1.8345771144278609,3.962118314435563,1,34,218688,42.142857142857146,0.004426770708283314,0.014600840336134454,0.0034117541588956795,0.0024129651860744297,0.0036535027480721787,0.0002100840336134454,0.014600840336134454,0.0001927076800869602,0.0004161888985751642,0.0001050420168067227,0.0035714285714285713,22.97142857142857
