ProblemId,ProblemName,conv0,it0,conv1,it1,relation,isEffective,id,path,rows,cols,nonzeros,posdef,nsym,psym,density,avg_nnz,max_nnz,std_nnz,avg_row_block_count,std_row_block_count,min_row_block_count,max_row_block_count,avg_row_block_size,std_row_block_size,min_row_block_size,max_row_block_size,block_count
1077,Sandia/fpga_dcop_23,1,719,0,0,0.0,0,1077,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_23/fpga_dcop_23.mtx,1220,1220,5892,False,0.3216989066442388,0.8183347350714887,0.003958613276001075,4.829508196721312,36,4.012739723181456,3.4360655737704917,0.9934263916869134,1,8,1.4055343511450382,1.674388318517067,1,24,4192
1078,Sandia/fpga_dcop_24,1,447,0,0,0.0,0,1078,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_24/fpga_dcop_24.mtx,1220,1220,5892,False,0.3254835996635829,0.8183347350714887,0.003958613276001075,4.829508196721312,36,4.012739723181456,3.4360655737704917,0.9934263916869134,1,8,1.4055343511450382,1.674388318517067,1,24,4192
1079,Sandia/fpga_dcop_25,1,419,0,0,0.0,0,1079,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_25/fpga_dcop_25.mtx,1220,1220,5892,False,0.3259041211101766,0.8183347350714887,0.003958613276001075,4.829508196721312,36,4.012739723181456,3.4360655737704917,0.9934263916869134,1,8,1.4055343511450382,1.674388318517067,1,24,4192
1080,Sandia/fpga_dcop_26,1,438,0,0,0.0,0,1080,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_26/fpga_dcop_26.mtx,1220,1220,5892,False,0.3254835996635829,0.8183347350714887,0.003958613276001075,4.829508196721312,36,4.012739723181456,3.4360655737704917,0.9934263916869134,1,8,1.4055343511450382,1.674388318517067,1,24,4192
1081,Sandia/fpga_dcop_27,1,448,0,0,0.0,0,1081,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_27/fpga_dcop_27.mtx,1220,1220,5892,False,0.3271656854499579,0.8183347350714887,0.003958613276001075,4.829508196721312,36,4.012739723181456,3.4360655737704917,0.9934263916869134,1,8,1.4055343511450382,1.674388318517067,1,24,4192
1082,Sandia/fpga_dcop_28,1,368,0,0,0.0,0,1082,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_28/fpga_dcop_28.mtx,1220,1220,5892,False,0.3284272497897393,0.8183347350714887,0.003958613276001075,4.829508196721312,36,4.012739723181456,3.4360655737704917,0.9934263916869134,1,8,1.4055343511450382,1.674388318517067,1,24,4192
1083,Sandia/fpga_dcop_29,1,418,0,0,0.0,0,1083,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_29/fpga_dcop_29.mtx,1220,1220,5892,False,0.3280067283431455,0.8183347350714887,0.003958613276001075,4.829508196721312,36,4.012739723181456,3.4360655737704917,0.9934263916869134,1,8,1.4055343511450382,1.674388318517067,1,24,4192
1084,Sandia/fpga_dcop_30,1,335,0,0,0.0,0,1084,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_30/fpga_dcop_30.mtx,1220,1220,5892,False,0.3292682926829268,0.8183347350714887,0.003958613276001075,4.829508196721312,36,4.012739723181456,3.4360655737704917,0.9934263916869134,1,8,1.4055343511450382,1.674388318517067,1,24,4192
1085,Sandia/fpga_dcop_31,1,357,0,0,0.0,0,1085,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_31/fpga_dcop_31.mtx,1220,1220,5892,False,0.3284272497897393,0.8183347350714887,0.003958613276001075,4.829508196721312,36,4.012739723181456,3.4360655737704917,0.9934263916869134,1,8,1.4055343511450382,1.674388318517067,1,24,4192
1086,Sandia/fpga_dcop_32,1,312,0,0,0.0,0,1086,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_32/fpga_dcop_32.mtx,1220,1220,5892,False,0.3280067283431455,0.8183347350714887,0.003958613276001075,4.829508196721312,36,4.012739723181456,3.4360655737704917,0.9934263916869134,1,8,1.4055343511450382,1.674388318517067,1,24,4192
1087,Sandia/fpga_dcop_33,1,313,0,0,0.0,0,1087,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_33/fpga_dcop_33.mtx,1220,1220,5892,False,0.3280067283431455,0.8183347350714887,0.003958613276001075,4.829508196721312,36,4.012739723181456,3.4360655737704917,0.9934263916869134,1,8,1.4055343511450382,1.674388318517067,1,24,4192
1088,Sandia/fpga_dcop_34,1,315,0,0,0.0,0,1088,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_34/fpga_dcop_34.mtx,1220,1220,5892,False,0.3275862068965517,0.8183347350714887,0.003958613276001075,4.829508196721312,36,4.012739723181456,3.4360655737704917,0.9934263916869134,1,8,1.4055343511450382,1.674388318517067,1,24,4192
1089,Sandia/fpga_dcop_35,1,316,0,0,0.0,0,1089,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_35/fpga_dcop_35.mtx,1220,1220,5892,False,0.3288477712363331,0.8183347350714887,0.003958613276001075,4.829508196721312,36,4.012739723181456,3.4360655737704917,0.9934263916869134,1,8,1.4055343511450382,1.674388318517067,1,24,4192
1090,Sandia/fpga_dcop_36,1,313,0,0,0.0,0,1090,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_36/fpga_dcop_36.mtx,1220,1220,5892,False,0.3288477712363331,0.8183347350714887,0.003958613276001075,4.829508196721312,36,4.012739723181456,3.4360655737704917,0.9934263916869134,1,8,1.4055343511450382,1.674388318517067,1,24,4192
1091,Sandia/fpga_dcop_37,1,286,0,0,0.0,0,1091,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_37/fpga_dcop_37.mtx,1220,1220,5892,False,0.3296888141295206,0.8183347350714887,0.003958613276001075,4.829508196721312,36,4.012739723181456,3.4360655737704917,0.9934263916869134,1,8,1.4055343511450382,1.674388318517067,1,24,4192
1092,Sandia/fpga_dcop_38,1,285,0,0,0.0,0,1092,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_38/fpga_dcop_38.mtx,1220,1220,5892,False,0.3296888141295206,0.8183347350714887,0.003958613276001075,4.829508196721312,36,4.012739723181456,3.4360655737704917,0.9934263916869134,1,8,1.4055343511450382,1.674388318517067,1,24,4192
1093,Sandia/fpga_dcop_39,1,285,0,0,0.0,0,1093,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_39/fpga_dcop_39.mtx,1220,1220,5892,False,0.3296888141295206,0.8183347350714887,0.003958613276001075,4.829508196721312,36,4.012739723181456,3.4360655737704917,0.9934263916869134,1,8,1.4055343511450382,1.674388318517067,1,24,4192
1094,Sandia/fpga_dcop_40,1,274,0,0,0.0,0,1094,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_40/fpga_dcop_40.mtx,1220,1220,5892,False,0.3313708999158957,0.8183347350714887,0.003958613276001075,4.829508196721312,36,4.012739723181456,3.4360655737704917,0.9934263916869134,1,8,1.4055343511450382,1.674388318517067,1,24,4192
1095,Sandia/fpga_dcop_41,1,284,0,0,0.0,0,1095,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_41/fpga_dcop_41.mtx,1220,1220,5892,False,0.3301093355761144,0.8183347350714887,0.003958613276001075,4.829508196721312,36,4.012739723181456,3.4360655737704917,0.9934263916869134,1,8,1.4055343511450382,1.674388318517067,1,24,4192
1096,Sandia/fpga_dcop_42,1,286,0,0,0.0,0,1096,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_42/fpga_dcop_42.mtx,1220,1220,5892,False,0.3313708999158957,0.8183347350714887,0.003958613276001075,4.829508196721312,36,4.012739723181456,3.4360655737704917,0.9934263916869134,1,8,1.4055343511450382,1.674388318517067,1,24,4192
1097,Sandia/fpga_dcop_43,1,284,0,0,0.0,0,1097,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_43/fpga_dcop_43.mtx,1220,1220,5892,False,0.3317914213624895,0.8183347350714887,0.003958613276001075,4.829508196721312,36,4.012739723181456,3.4360655737704917,0.9934263916869134,1,8,1.4055343511450382,1.674388318517067,1,24,4192
1098,Sandia/fpga_dcop_44,1,284,0,0,0.0,0,1098,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_44/fpga_dcop_44.mtx,1220,1220,5892,False,0.3322119428090833,0.8183347350714887,0.003958613276001075,4.829508196721312,36,4.012739723181456,3.4360655737704917,0.9934263916869134,1,8,1.4055343511450382,1.674388318517067,1,24,4192
1099,Sandia/fpga_dcop_45,1,284,0,0,0.0,0,1099,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_45/fpga_dcop_45.mtx,1220,1220,5892,False,0.3322119428090833,0.8183347350714887,0.003958613276001075,4.829508196721312,36,4.012739723181456,3.4360655737704917,0.9934263916869134,1,8,1.4055343511450382,1.674388318517067,1,24,4192
1100,Sandia/fpga_dcop_46,1,285,0,0,0.0,0,1100,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_46/fpga_dcop_46.mtx,1220,1220,5892,False,0.3317914213624895,0.8183347350714887,0.003958613276001075,4.829508196721312,36,4.012739723181456,3.4360655737704917,0.9934263916869134,1,8,1.4055343511450382,1.674388318517067,1,24,4192
1101,Sandia/fpga_dcop_47,1,285,0,0,0.0,0,1101,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_47/fpga_dcop_47.mtx,1220,1220,5892,False,0.3317914213624895,0.8183347350714887,0.003958613276001075,4.829508196721312,36,4.012739723181456,3.4360655737704917,0.9934263916869134,1,8,1.4055343511450382,1.674388318517067,1,24,4192
1102,Sandia/fpga_dcop_48,1,285,0,0,0.0,0,1102,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_48/fpga_dcop_48.mtx,1220,1220,5892,False,0.3317914213624895,0.8183347350714887,0.003958613276001075,4.829508196721312,36,4.012739723181456,3.4360655737704917,0.9934263916869134,1,8,1.4055343511450382,1.674388318517067,1,24,4192
1103,Sandia/fpga_dcop_49,1,285,0,0,0.0,0,1103,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_49/fpga_dcop_49.mtx,1220,1220,5892,False,0.3317914213624895,0.8183347350714887,0.003958613276001075,4.829508196721312,36,4.012739723181456,3.4360655737704917,0.9934263916869134,1,8,1.4055343511450382,1.674388318517067,1,24,4192
1104,Sandia/fpga_dcop_50,1,285,0,0,0.0,0,1104,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_50/fpga_dcop_50.mtx,1220,1220,5892,False,0.3317914213624895,0.8183347350714887,0.003958613276001075,4.829508196721312,36,4.012739723181456,3.4360655737704917,0.9934263916869134,1,8,1.4055343511450382,1.674388318517067,1,24,4192
1105,Sandia/fpga_dcop_51,1,285,0,0,0.0,0,1105,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_51/fpga_dcop_51.mtx,1220,1220,5892,False,0.3322119428090833,0.8183347350714887,0.003958613276001075,4.829508196721312,36,4.012739723181456,3.4360655737704917,0.9934263916869134,1,8,1.4055343511450382,1.674388318517067,1,24,4192
1106,Sandia/fpga_trans_01,1,550,0,0,0.0,0,1106,/home/anna/.ssgetpy/MM/Sandia/fpga_trans_01/fpga_trans_01.mtx,1220,1220,7382,False,0.214193962748876,1.0,0.004959688255845203,6.050819672131148,50,5.911842046039282,4.0155737704918035,2.059902929903127,1,17,1.5068381302306593,1.685433488034377,1,32,4899
1107,Sandia/fpga_trans_02,1,749,0,0,0.0,0,1107,/home/anna/.ssgetpy/MM/Sandia/fpga_trans_02/fpga_trans_02.mtx,1220,1220,7382,False,0.2138728323699422,1.0,0.004959688255845203,6.050819672131148,50,5.911842046039282,4.0155737704918035,2.059902929903127,1,17,1.5068381302306593,1.685433488034377,1,32,4899
1108,Sandia/init_adder1,1,250,0,0,0.0,0,1108,/home/anna/.ssgetpy/MM/Sandia/init_adder1/init_adder1.mtx,1813,1813,11156,False,0.01582041688936398,0.6544094067343666,0.0033940082793601036,6.153337010479867,1310,30.7773114002446,4.738554881412024,2.6008691124282026,1,78,1.2985682691188454,3.885708174386645,1,173,8591
1195,Rajat/rajat11,1,145,1,93,1.55913978494624,0,1195,/home/anna/.ssgetpy/MM/Rajat/rajat11/rajat11.mtx,135,135,665,False,0.6303939962476548,0.8911764705882353,0.044554183813443074,6.014814814814815,30,2.6684150646921476,2.074074074074074,1.1393931434117779,1,9,2.9,2.19023808229673,1,8,280
1198,Rajat/rajat14,1,90,0,58,1.55172413793103,0,1198,/home/anna/.ssgetpy/MM/Rajat/rajat14/rajat14.mtx,180,180,1475,False,0.0245398773006135,1.0,0.04638888888888889,8.35,163,15.333730872463352,4.216666666666667,2.3973944189473704,1,27,1.9802371541501975,3.0848141707616823,1,54,759
1206,Oberwolfach/t2dal_a,0,4300,1,131,32.824427480916,1,1206,/home/anna/.ssgetpy/MM/Oberwolfach/t2dal_a/t2dal_a.mtx,4257,4257,37465,False,1.0,1.0,0.0020673710792857916,8.800798684519615,9,0.7532058621771976,3.373972280949025,0.8800020459232031,1,7,2.608438348534429,0.7504023044174929,1,6,14363
1207,Oberwolfach/t2dal_e,1,2235,1,51,43.8235294117647,1,1207,/home/anna/.ssgetpy/MM/Oberwolfach/t2dal_e/t2dal_e.mtx,4257,4257,4257,True,1.0,1.0,0.0002349072116513977,1.0,1,0.0,1.0,0.0,1,1,1.0,0.0,1,1,4257
1214,Cannizzo/sts4098,1,4069,1,184,22.1141304347826,1,1214,/home/anna/.ssgetpy/MM/Cannizzo/sts4098/sts4098.mtx,4098,4098,72356,True,1.0,1.0,0.004308545086569863,17.6564177647633,784,19.42968097360738,11.510980966325036,10.760991020098027,1,350,1.5338760281522936,1.551272349517904,1,42,47172
1239,GHS_indef/laser,1,35,0,0,0.0,0,1239,/home/anna/.ssgetpy/MM/GHS_indef/laser/laser.mtx,3002,3002,9000,False,1.0,1.0,0.0009986679988158017,2.9980013324450367,4,0.8182601274904757,1.6662225183211192,0.4715613156345473,1,2,1.799280287884846,0.9794446166600923,1,3,5002
1326,Morandini/rotor1,1,32,0,0,0.0,0,1326,/home/anna/.ssgetpy/MM/Morandini/rotor1/rotor1.mtx,100,100,708,False,0.07165109034267912,0.514018691588785,0.0708,7.08,41,7.042272360538182,3.85,2.8262165522125158,1,15,1.838961038961039,1.1258654211467665,1,5,385
1328,MathWorks/tomography,1,13,1,56,0.232142857142857,0,1328,/home/anna/.ssgetpy/MM/MathWorks/tomography/tomography.mtx,500,500,28726,False,0.9331113158081201,1.0,0.114904,57.452,335,63.43872394681343,23.888,19.849318779242775,1,95,2.405056932350971,2.5876195294731055,1,27,11944
1360,PARSEC/Si2,1,60,1,69,0.869565217391304,0,1360,/home/anna/.ssgetpy/MM/PARSEC/Si2/Si2.mtx,769,769,17801,False,1.0,1.0,0.030101748339846558,23.148244473342004,61,9.036488676877369,14.001300390117034,3.420088801729622,4,22,1.6532924677254575,1.968705209689364,1,12,10767
1401,Bates/Chem97ZtZ,1,77,1,51,1.50980392156863,0,1401,/home/anna/.ssgetpy/MM/Bates/Chem97ZtZ/Chem97ZtZ.mtx,2541,2541,7361,True,1.0,1.0,0.0011400594206218335,2.8968909878000786,101,5.599832228849781,2.0,0.0,2,2,1.4484454939000393,3.984992328302729,1,100,5082
1430,Oberwolfach/filter2D,1,186,1,94,1.97872340425532,0,1430,/home/anna/.ssgetpy/MM/Oberwolfach/filter2D/filter2D.mtx,1668,1668,10750,False,1.0,1.0,0.0038638154224821582,6.44484412470024,9,1.2203131009834762,6.100119904076738,1.3611340260760354,1,9,1.0565110565110565,0.24774286076904162,1,4,10175
1441,Oberwolfach/piston,0,2050,1,68,30.1470588235294,1,1441,/home/anna/.ssgetpy/MM/Oberwolfach/piston/piston.mtx,2025,2025,100015,False,0.03275844473925911,1.0,0.024390184423106233,49.39012345679012,63,20.733295253854944,2.9753086419753085,0.1551827788885992,2,3,16.6,6.905070600652827,2,21,6025
1442,Oberwolfach/rail_1357,1,107,1,127,0.84251968503937,0,1442,/home/anna/.ssgetpy/MM/Oberwolfach/rail_1357/rail_1357.mtx,1357,1357,8985,False,1.0,1.0,0.004879309717510504,6.6212232866617535,11,1.8829625854657657,4.726602800294768,1.3819474150641462,1,9,1.400841908325538,0.6957077470914913,1,6,6414
1446,Oberwolfach/spiral,1,552,0,638,0.865203761755486,0,1446,/home/anna/.ssgetpy/MM/Oberwolfach/spiral/spiral.mtx,1434,1434,18228,False,1.0,1.0,0.00886422389897469,12.711297071129707,99,20.54522644893041,2.0348675034867503,2.739791070130656,1,69,6.2467443454420835,8.810827815602218,1,76,2918
1448,Oberwolfach/t2dal_bci,0,4300,1,131,32.824427480916,1,1448,/home/anna/.ssgetpy/MM/Oberwolfach/t2dal_bci/t2dal_bci.mtx,4257,4257,37465,False,1.0,1.0,0.0020673710792857916,8.800798684519615,9,0.7532058621771976,3.373972280949025,0.8800020459232031,1,7,2.608438348534429,0.7504023044174929,1,6,14363
1449,Oberwolfach/t2dal,0,4300,1,131,32.824427480916,1,1449,/home/anna/.ssgetpy/MM/Oberwolfach/t2dal/t2dal.mtx,4257,4257,37465,False,1.0,1.0,0.0020673710792857916,8.800798684519615,9,0.7532058621771976,3.373972280949025,0.8800020459232031,1,7,2.608438348534429,0.7504023044174929,1,6,14363
1484,Pajek/GD06_theory,1,4,0,0,0.0,0,1484,/home/anna/.ssgetpy/MM/Pajek/GD06_theory/GD06_theory.mtx,101,101,380,False,1.0,1.0,0.03725124987746299,3.762376237623762,19,5.11288125713226,3.0297029702970297,2.9599820896720463,2,12,1.2418300653594772,1.177269155262583,1,10,306
1490,Pajek/GD96_c,1,68,0,0,0.0,0,1490,/home/anna/.ssgetpy/MM/Pajek/GD96_c/GD96_c.mtx,65,65,250,False,1.0,1.0,0.05917159763313609,3.8461538461538463,6,0.8454542562482514,3.7846153846153845,0.8681068295179007,2,6,1.016260162601626,0.12647438362686217,1,2,246
1497,Pajek/GD98_c,1,20,0,0,0.0,0,1497,/home/anna/.ssgetpy/MM/Pajek/GD98_c/GD98_c.mtx,112,112,336,False,1.0,1.0,0.026785714285714284,3.0,3,0.0,2.9642857142857144,0.1855768722395226,2,3,1.0120481927710843,0.10910102576069176,1,2,332
1498,Pajek/GD99_b,1,27,0,0,0.0,0,1498,/home/anna/.ssgetpy/MM/Pajek/GD99_b/GD99_b.mtx,64,64,252,False,1.0,1.0,0.0615234375,3.9375,4,0.24206145913796356,3.3125,0.6817945071647321,1,4,1.1886792452830188,0.4031294456456887,1,3,212
1506,Pajek/Journals,1,82,1,54,1.51851851851852,0,1506,/home/anna/.ssgetpy/MM/Pajek/Journals/Journals.mtx,124,124,12068,True,1.0,1.0,0.7848595213319459,97.3225806451613,124,22.733926752726532,14.629032258064516,8.832187963622937,1,31,6.652701212789416,12.70388740138142,1,124,1814
1539,Schenk_IBMNA/c-20,1,607,0,53,11.4528301886792,0,1539,/home/anna/.ssgetpy/MM/Schenk_IBMNA/c-20/c-20.mtx,2921,2921,20445,False,1.0,1.0,0.0026587387768348316,7.766175967134543,158,10.21293322257451,4.315302978432044,2.841144247604239,2,18,1.7996826656088853,3.2239336860106054,1,156,12605
1540,Schenk_IBMNA/c-21,0,3550,1,618,5.74433656957929,1,1540,/home/anna/.ssgetpy/MM/Schenk_IBMNA/c-21/c-21.mtx,3509,3509,32145,False,1.0,1.0,0.002611612804301377,9.164149330293531,451,13.47318615225394,4.724137931034483,3.4053151720907433,2,18,1.9398564275803825,4.99256270693888,1,450,16577
1542,Schenk_IBMNA/c-23,0,4000,1,238,16.8067226890756,1,1542,/home/anna/.ssgetpy/MM/Schenk_IBMNA/c-23/c-23.mtx,3969,3969,31079,False,1.0,1.0,0.0019728989362698224,7.830435878054925,655,14.971686416068033,4.455530360292265,3.8003991618003425,2,36,1.7574643745758878,5.853005831372135,1,654,17684
1543,Schenk_IBMNA/c-24,0,4150,1,386,10.7512953367876,1,1543,/home/anna/.ssgetpy/MM/Schenk_IBMNA/c-24/c-24.mtx,4119,4119,35699,False,1.0,1.0,0.002104129508142708,8.666909444039815,232,15.064778791222226,4.73610099538723,3.624193132761511,2,28,1.8299671929464836,3.131842528690292,1,230,19508
1547,Schenk_IBMNA/c-28,1,4394,0,71,61.887323943662,0,1547,/home/anna/.ssgetpy/MM/Schenk_IBMNA/c-28/c-28.mtx,4598,4598,30590,False,1.0,1.0,0.001446910083076005,6.652892561983471,386,9.007947007667024,4.444758590691605,3.1931264764580813,2,20,1.4967950286245535,3.016412511204962,1,384,20437
1617,Bai/dwb512,1,12,1,53,0.226415094339623,0,1617,/home/anna/.ssgetpy/MM/Bai/dwb512/dwb512.mtx,512,512,2500,False,0.8832997987927566,0.9698189134808853,0.0095367431640625,4.8828125,8,0.7301657961338301,3.0,0.6059599821770412,2,6,1.6276041666666667,0.9039084632763645,1,3,1536
1621,Bai/mhd1280b,1,895,1,51,17.5490196078431,1,1621,/home/anna/.ssgetpy/MM/Bai/mhd1280b/mhd1280b.mtx,1280,1280,22778,True,1.0,1.0,0.013902587890625,17.7953125,32,9.909921317918913,4.65,1.6693936024796547,1,8,3.826948924731183,3.820567161152279,1,12,5952
1623,Bai/mhd3200b,1,606,1,51,11.8823529411765,1,1623,/home/anna/.ssgetpy/MM/Bai/mhd3200b/mhd3200b.mtx,3200,3200,18316,True,1.0,1.0,0.001788671875,5.72375,10,1.9654671041510718,2.9278125,0.5646693411579471,1,4,1.9549578396840646,0.8987005840158295,1,4,9369
1625,Bai/mhd4800b,1,852,1,51,16.7058823529412,1,1625,/home/anna/.ssgetpy/MM/Bai/mhd4800b/mhd4800b.mtx,4800,4800,27520,True,1.0,1.0,0.0011944444444444444,5.733333333333333,10,1.9602650047605528,2.9310416666666668,0.5616521001449405,1,4,1.956073637074419,0.8983780928140234,1,4,14069
1628,Bai/rdb1250,1,127,1,281,0.451957295373665,0,1628,/home/anna/.ssgetpy/MM/Bai/rdb1250/rdb1250.mtx,1250,1250,7300,False,0.7933884297520661,1.0,0.004672,5.84,6,0.38366652186501754,3.88,0.33466401061363027,2,4,1.5051546391752577,0.8630288468641794,1,3,4850
1629,Bai/rdb1250l,1,159,0,55,2.89090909090909,0,1629,/home/anna/.ssgetpy/MM/Bai/rdb1250l/rdb1250l.mtx,1250,1250,7300,False,0.7933884297520661,1.0,0.004672,5.84,6,0.38366652186501754,3.88,0.33466401061363027,2,4,1.5051546391752577,0.8630288468641794,1,3,4850
1630,Bai/rdb200,1,49,0,250,0.196,0,1630,/home/anna/.ssgetpy/MM/Bai/rdb200/rdb200.mtx,200,200,1120,False,0.782608695652174,1.0,0.028,5.6,6,0.565685424949238,3.7,0.5,2,4,1.5135135135135136,0.8580815062912185,1,3,740
1631,Bai/rdb200l,1,49,0,210,0.233333333333333,0,1631,/home/anna/.ssgetpy/MM/Bai/rdb200l/rdb200l.mtx,200,200,1120,False,0.782608695652174,1.0,0.028,5.6,6,0.565685424949238,3.7,0.5,2,4,1.5135135135135136,0.8580815062912185,1,3,740
1632,Bai/rdb2048_noL,1,171,1,226,0.756637168141593,0,1632,/home/anna/.ssgetpy/MM/Bai/rdb2048_noL/rdb2048_noL.mtx,2048,2048,12032,False,0.7948717948717948,1.0,0.00286865234375,5.875,6,0.3423265984407288,3.90625,0.2981060004427955,2,4,1.504,0.86370365288101,1,3,8000
1633,Bai/rdb3200l,1,210,0,3250,0.0646153846153846,0,1633,/home/anna/.ssgetpy/MM/Bai/rdb3200l/rdb3200l.mtx,3200,3200,18880,False,0.7959183673469388,1.0,0.00184375,5.9,6,0.3082207001484488,3.925,0.2680951323690902,2,4,1.5031847133757963,0.8641788843896372,1,3,12560
1634,Bai/rdb450,1,74,1,299,0.247491638795987,0,1634,/home/anna/.ssgetpy/MM/Bai/rdb450/rdb450.mtx,450,450,2580,False,0.7887323943661971,1.0,0.01274074074074074,5.733333333333333,6,0.4807401700618652,3.8,0.4216370213557839,2,4,1.5087719298245614,0.8609013436059858,1,3,1710
1635,Bai/rdb450l,1,83,0,56,1.48214285714286,0,1635,/home/anna/.ssgetpy/MM/Bai/rdb450l/rdb450l.mtx,450,450,2580,False,0.7887323943661971,1.0,0.01274074074074074,5.733333333333333,6,0.4807401700618652,3.8,0.4216370213557839,2,4,1.5087719298245614,0.8609013436059858,1,3,1710
1636,Bai/rdb800l,1,73,0,57,1.28070175438596,0,1636,/home/anna/.ssgetpy/MM/Bai/rdb800l/rdb800l.mtx,800,800,4640,False,0.7916666666666666,1.0,0.00725,5.8,6,0.4242640687119285,3.85,0.3708099243547831,2,4,1.5064935064935066,0.8622437752050822,1,3,3080
1638,Bai/tols2000,1,1890,0,0,0.0,0,1638,/home/anna/.ssgetpy/MM/Bai/tols2000/tols2000.mtx,2000,2000,5184,False,0.0,0.3387276785714285,0.001296,2.592,90,8.339396620859329,1.827,0.5010698554094029,1,5,1.4187192118226601,2.6349384855506264,1,18,3654
1640,Bai/tols4000,1,2110,0,0,0.0,0,1640,/home/anna/.ssgetpy/MM/Bai/tols4000/tols4000.mtx,4000,4000,8784,False,0.0,0.3606733524355301,0.000549,2.196,90,5.916889723494937,1.8135,0.45356118661102385,1,5,1.2109181141439207,1.8817867811132647,1,18,7254
1641,Bai/tols90,1,46,0,0,0.0,0,1641,/home/anna/.ssgetpy/MM/Bai/tols90/tols90.mtx,90,90,1746,False,0.0,0.2688172043010753,0.21555555555555556,19.4,90,35.30212458195681,1.6,0.48989794855663565,1,2,12.125,29.43398333559357,1,90,144
1790,Meszaros/iprob,1,2,1,52,0.0384615384615385,0,1790,/home/anna/.ssgetpy/MM/Meszaros/iprob/iprob.mtx,3001,3001,9000,False,0.5,1.0,0.0009993336665185802,2.9990003332222592,3000,54.717501746100865,1.9993335554815062,0.02580698297355979,1,2,1.5,38.71369697320747,1,3000,6000
1864,Muite/Chebyshev1,0,300,1,52,5.76923076923077,1,1864,/home/anna/.ssgetpy/MM/Muite/Chebyshev1/Chebyshev1.mtx,261,261,2319,False,0.0,0.5014577259475219,0.03404236579028493,8.885057471264368,261,31.391517982440856,4.908045977011494,0.5388831342405078,1,5,1.810304449648712,14.478197126121922,1,261,1281
1868,Quaglino/viscoplastic1,1,750,0,199,3.76884422110553,0,1868,/home/anna/.ssgetpy/MM/Quaglino/viscoplastic1/viscoplastic1.mtx,4326,4326,61166,False,0.0,0.7408163265306122,0.0032684139103217246,14.13915857605178,37,8.654676614908801,9.442672214516875,3.2831855179054172,4,19,1.4973683566305174,1.0636200440885493,1,6,40849
1911,TKK/plbuckle,1,562,1,90,6.24444444444444,0,1911,/home/anna/.ssgetpy/MM/TKK/plbuckle/plbuckle.mtx,1282,1282,30644,True,1.0,1.0,0.01864530119426306,23.903276131045242,44,4.584448227869616,9.900936037441499,2.0202598797848332,4,22,2.414244071535492,0.7757199786118388,1,3,12693
1939,JGD_BIBD/bibd_81_2,1,1,1,51,0.0196078431372549,0,1939,/home/anna/.ssgetpy/MM/JGD_BIBD/bibd_81_2/bibd_81_2.mtx,3240,3240,3240,True,1.0,1.0,0.00030864197530864197,1.0,1,0.0,1.0,0.0,1,1,1.0,0.0,1,1,3240
1941,JGD_CAG/CAG_mat1916,0,1950,1,82,23.780487804878,1,1941,/home/anna/.ssgetpy/MM/JGD_CAG/CAG_mat1916/CAG_mat1916.mtx,1916,1916,195985,False,0.2119864584245809,0.3002540333592691,0.05338654599657428,102.28862212943632,279,59.27616355452157,80.38517745302714,42.27187170312948,2,213,1.2724811385682193,0.7419431989973543,1,12,154018
1942,JGD_CAG/CAG_mat364,0,400,1,86,4.65116279069767,1,1942,/home/anna/.ssgetpy/MM/JGD_CAG/CAG_mat364/CAG_mat364.mtx,364,364,13585,False,0.2804628999319265,0.4155510173209288,0.10253139717425432,37.32142857142857,82,18.93593833419792,30.016483516483518,13.338770753587502,2,60,1.2433644517664286,0.5850581640742273,1,5,10926
